date,value
2026-05-14,67.5944
2026-05-15,67.5783
2026-05-18,67.5545
2026-05-19,67.5792
2026-05-20,67.5189
2026-05-21,67.4189
2026-05-22,67.5444
2026-05-25,67.2857
2026-05-26,67.4636
2026-05-28,67.5451
2026-05-29,67.5827
2026-06-01,67.7724
2026-06-02,67.713
2026-06-03,67.7219
2026-06-04,67.5533
2026-06-18,66.3633
2026-06-19,66.6641
2026-06-22,67.0091
2026-06-23,67.253
2026-06-24,67.4302
2026-06-25,67.1861
2026-06-26,67.2229
2026-06-29,67.0729
2026-06-30,67.3181
2026-07-01,67.5489
2026-07-02,67.4814
2026-07-03,67.3538
2026-07-06,67.4987
2026-07-07,67.4126
2026-07-08,67.4525
2026-07-09,67.5745
2026-07-10,67.525
2026-07-13,67.5679
2026-07-14,67.5971
2026-07-15,67.651
2026-07-16,67.6464
2026-07-17,67.6164
2026-07-20,67.7066
2026-07-21,67.7775
2026-07-22,67.7336
2026-07-23,67.7027
2026-07-24,67.7534
2026-07-27,67.639
2026-07-28,67.5474
2026-07-29,67.3422
2026-07-30,67.4574
2026-07-31,67.2048
2026-08-03,66.8524
2026-08-04,67.0613
2026-08-05,66.7228
2026-08-06,66.787
2026-08-07,66.8256
2026-08-10,66.6966
2026-08-11,67.2022
2026-08-12,67.1818
2026-08-13,67.373
2026-08-14,67.5336
2026-08-17,67.6076
2026-08-18,67.877
2026-08-19,67.9409
2026-08-20,67.8123
2026-08-24,67.8351
2026-08-25,67.8315
2026-08-26,67.7903
2026-08-27,68.0273
2026-08-28,68.4106
2026-09-01,68.4902
