date,value
2026-05-14,57.0786
2026-05-15,56.987
2026-05-18,56.9767
2026-05-19,56.8285
2026-05-20,56.7205
2026-05-21,56.6853
2026-05-22,56.872
2026-05-25,56.6646
2026-05-26,56.8383
2026-05-28,56.9507
2026-05-29,57.0077
2026-06-01,57.1089
2026-06-02,57.1049
2026-06-03,57.0524
2026-06-04,56.8737
2026-06-18,55.6974
2026-06-19,55.8765
2026-06-22,56.2576
2026-06-23,56.4675
2026-06-24,56.5109
2026-06-25,56.2397
2026-06-26,56.0865
2026-06-29,56.0807
2026-06-30,56.3039
2026-07-01,56.5126
2026-07-02,56.5844
2026-07-03,56.4465
2026-07-06,56.6148
2026-07-07,56.5816
2026-07-08,56.5231
2026-07-09,56.3624
