date,value
2026-05-14,78.7574
2026-05-15,78.8424
2026-05-18,78.2249
2026-05-19,78.5213
2026-05-20,79.3236
2026-05-21,79.421
2026-05-22,80.524
2026-05-25,80.2241
2026-05-26,79.5171
2026-05-28,80.0797
2026-05-29,80.4797
2026-06-01,79.4301
2026-06-02,77.8153
2026-06-03,78.6384
2026-06-04,80.4206
2026-06-18,78.6826
2026-06-19,78.9467
2026-06-22,79.246
2026-06-23,79.5293
2026-06-24,82.3689
2026-06-25,82.6802
2026-06-26,84.1757
2026-06-29,84.2923
2026-06-30,83.9589
2026-07-01,84.2359
2026-07-02,85.9386
2026-07-03,85.7292
2026-07-06,85.2634
2026-07-07,87.0288
2026-07-08,86.1316
2026-07-09,86.1546
2026-07-10,85.4566
2026-07-13,85.3454
2026-07-14,83.9565
2026-07-15,83.7881
2026-07-16,85.0911
2026-07-17,85.3165
