date,value
2026-03-18,1.707507
2026-03-19,1.654769
2026-03-23,1.58195
2026-03-24,1.633026
2026-03-25,1.650538
2026-03-26,1.624202
2026-03-27,1.612218
2026-03-30,1.586385
2026-03-31,1.575096
2026-04-01,1.634592
2026-04-06,1.602286
2026-04-07,1.602259
2026-04-08,1.72287
2026-04-10,1.716451
2026-04-13,1.706813
2026-04-14,1.748198
2026-04-15,1.756134
2026-04-16,1.781862
2026-04-20,1.781738
2026-04-21,1.804327
2026-04-22,1.792977
2026-04-23,1.789737
2026-04-24,1.802523
2026-04-27,1.823278
2026-04-28,1.81043
2026-04-29,1.8184
2026-04-30,1.7992
2026-05-04,1.854411
2026-05-05,1.843338
2026-05-06,1.903274
2026-05-07,1.946039
2026-05-08,1.921647
