date,value
2026-03-18,1.105834
2026-03-19,1.099289
2026-03-23,1.087801
2026-03-24,1.09717
2026-03-25,1.115044
2026-03-26,1.106654
2026-03-27,1.106511
2026-03-30,1.100886
2026-03-31,1.113824
2026-04-01,1.106985
2026-04-06,1.105762
2026-04-07,1.111624
2026-04-08,1.124799
2026-04-10,1.129763
2026-04-13,1.128984
2026-04-14,1.130619
2026-04-15,1.138232
2026-04-16,1.142951
2026-04-20,1.134383
2026-04-21,1.137114
2026-04-22,1.133904
2026-04-23,1.133636
2026-04-24,1.132756
2026-04-27,1.136692
2026-04-28,1.128538
2026-04-29,1.138164
2026-04-30,1.13408
2026-05-04,1.145945
2026-05-05,1.147776
2026-05-06,1.15568
