date,value
2026-03-18,1.404682
2026-03-19,1.395316
2026-03-23,1.37856
2026-03-24,1.382394
2026-03-25,1.392272
2026-03-26,1.391301
2026-03-27,1.385008
2026-03-30,1.386018
2026-03-31,1.392391
2026-04-01,1.401535
2026-04-06,1.395325
2026-04-07,1.396648
2026-04-08,1.40696
2026-04-10,1.407241
2026-04-13,1.405405
2026-04-14,1.412339
2026-04-15,1.417543
2026-04-16,1.416607
2026-04-20,1.41748
2026-04-21,1.416478
2026-04-22,1.413162
2026-04-23,1.411003
2026-04-24,1.409643
2026-04-27,1.411117
2026-04-28,1.409094
2026-04-29,1.409329
2026-04-30,1.405508
2026-05-04,1.408359
2026-05-05,1.405253
2026-05-06,1.412087
2026-05-07,1.416529
2026-05-08,1.41373
2026-05-11,1.413097
2026-05-12,1.409222
2026-05-14,1.403316
2026-05-15,1.394695
2026-05-18,1.386444
2026-05-19,1.387482
2026-05-20,1.384019
2026-05-21,1.389621
2026-05-22,1.391797
2026-05-25,1.392587
2026-05-26,1.396853
2026-05-28,1.398082
2026-05-29,1.403593
2026-06-01,1.40416
2026-06-02,1.406349
2026-06-03,1.403536
2026-06-04,1.402391
2026-06-18,1.410056
2026-06-19,1.410248
2026-06-22,1.408362
2026-06-23,1.406743
2026-06-24,1.407466
2026-06-25,1.414613
2026-06-26,1.415811
2026-06-29,1.416758
2026-06-30,1.418571
2026-07-01,1.414825
2026-07-02,1.408597
2026-07-03,1.408503
