date,value
2026-03-18,1.225559
2026-03-19,1.187699
2026-03-23,1.135409
2026-03-24,1.172062
2026-03-25,1.184624
2026-03-26,1.165716
2026-03-27,1.157108
2026-03-30,1.138549
2026-03-31,1.13044
2026-04-01,1.173134
2026-04-06,1.149917
2026-04-07,1.149891
2026-04-08,1.236443
2026-04-10,1.231823
2026-04-13,1.224886
2026-04-14,1.254579
2026-04-15,1.260267
2026-04-16,1.278723
2026-04-20,1.278606
2026-04-21,1.294809
2026-04-22,1.286658
2026-04-23,1.284326
2026-04-24,1.293494
2026-04-27,1.308366
2026-04-28,1.29914
2026-04-29,1.304852
2026-04-30,1.291067
2026-05-04,1.330656
2026-05-05,1.322703
2026-05-06,1.365703
2026-05-07,1.396382
2026-05-08,1.378872
2026-05-11,1.391598
2026-05-12,1.370593
2026-05-14,1.387823
2026-05-15,1.360183
2026-05-18,1.344076
2026-05-19,1.333687
2026-05-20,1.325607
2026-05-21,1.353276
2026-05-22,1.369392
2026-05-25,1.369303
2026-05-26,1.391945
2026-05-28,1.394165
