2026-03-19,59.84
2026-03-19,59.84
2026-03-19,59.84
2026-03-23,58.16
2026-03-24,58.95
2026-03-25,59.63
2026-03-26,59.51
2026-03-27,59.76
2026-03-27,59.76
2026-03-27,59.76
2026-03-30,58.39
2026-03-31,60.07
2026-04-01,60.21
2026-04-01,60.21
2026-04-01,60.21
2026-04-01,60.21
2026-04-01,60.21
2026-04-06,59.14
2026-04-07,59.01
2026-04-08,60.43
2026-04-08,60.43
2026-04-10,59.94
2026-04-10,59.94
2026-04-10,59.94
2026-04-13,59.14
2026-04-14,58.74
2026-04-15,58.78
2026-04-16,59.75
2026-04-17,58.91
2026-04-17,58.91
2026-04-17,58.91
2026-04-20,59.23
2026-04-21,59.91
2026-04-22,59.37
2026-04-23,59.50
2026-04-24,59.53
2026-04-24,59.53
2026-04-24,59.53
2026-04-27,58.90
2026-04-28,58.88
