2026-03-19,217.38
2026-03-19,217.38
2026-03-19,217.38
2026-03-23,216.83
2026-03-24,216.79
2026-03-25,217.14
2026-03-26,217.58
2026-03-27,217.48
2026-03-27,217.48
2026-03-27,217.48
2026-03-30,217.50
2026-03-31,217.65
2026-04-01,218.33
2026-04-01,218.33
2026-04-01,218.33
2026-04-01,218.33
2026-04-01,218.33
2026-04-06,218.37
2026-04-07,218.43
2026-04-08,219.39
2026-04-08,219.39
2026-04-10,219.22
2026-04-10,219.22
2026-04-10,219.22
2026-04-13,218.98
2026-04-14,219.38
2026-04-15,219.26
2026-04-16,219.27
2026-04-17,219.22
2026-04-17,219.22
2026-04-17,219.22
2026-04-20,219.34
2026-04-21,219.39
