2026-03-19,150.18
2026-03-19,150.18
2026-03-19,150.18
2026-03-23,148.53
2026-03-24,149.94
2026-03-25,152.51
2026-03-26,151.19
2026-03-27,150.87
2026-03-27,150.87
2026-03-27,150.87
2026-03-30,149.13
2026-03-31,150.92
2026-04-01,150.78
2026-04-01,150.78
2026-04-01,150.78
2026-04-01,150.78
2026-04-01,150.78
2026-04-06,150.57
2026-04-07,151.51
2026-04-08,153.54
2026-04-08,153.54
2026-04-10,153.87
2026-04-10,153.87
2026-04-10,153.87
2026-04-13,153.24
2026-04-14,153.11
2026-04-15,154.52
2026-04-16,154.83
2026-04-17,153.44
2026-04-17,153.44
2026-04-17,153.44
2026-04-20,153.51
2026-04-21,153.70
2026-04-22,153.06
2026-04-23,152.79
2026-04-24,151.99
2026-04-24,151.99
2026-04-24,151.99
2026-04-27,151.91
