date,value
2026-03-18,1.114768
2026-03-19,1.105268
2026-03-23,1.095247
2026-03-24,1.10801
2026-03-25,1.116867
2026-03-26,1.11013
2026-03-27,1.106024
2026-03-30,1.098521
2026-03-31,1.11448
2026-04-01,1.109918
2026-04-06,1.110313
2026-04-07,1.115168
2026-04-08,1.124335
2026-04-10,1.131648
2026-04-13,1.128115
2026-04-14,1.12791
2026-04-15,1.133308
2026-04-16,1.137441
2026-04-17,1.128337
2026-04-20,1.130406
2026-04-21,1.131211
2026-04-22,1.128383
2026-04-23,1.131848
2026-04-24,1.128377
2026-04-27,1.131286
2026-04-28,1.122513
2026-04-29,1.128738
2026-04-30,1.123806
2026-05-04,1.133715
2026-05-05,1.130823
2026-05-06,1.135958
2026-05-07,1.142578
2026-05-08,1.133533
2026-05-11,1.135521
2026-05-12,1.132776
