date,value
2026-03-18,1.612174
2026-03-19,1.611367
2026-03-23,1.609947
2026-03-24,1.610034
2026-03-25,1.610962
2026-03-26,1.613185
2026-03-27,1.613243
2026-03-31,1.613442
2026-04-01,1.614275
2026-04-06,1.614925
2026-04-07,1.615335
2026-04-08,1.616812
2026-04-10,1.617772
2026-04-13,1.617993
2026-04-14,1.618191
2026-04-15,1.617139
2026-04-16,1.618451
2026-04-17,1.618687
2026-04-20,1.619483
2026-04-21,1.619588
2026-04-22,1.620052
2026-04-23,1.620125
2026-04-24,1.619585
2026-04-27,1.619801
2026-04-28,1.619361
2026-04-29,1.619431
2026-04-30,1.61937
2026-05-04,1.619961
2026-05-05,1.618192
2026-05-06,1.617944
2026-05-07,1.616677
2026-05-08,1.616307
2026-05-11,1.616618
2026-05-12,1.616179
2026-05-14,1.615509
2026-05-15,1.615064
2026-05-18,1.61547
2026-05-19,1.615296
2026-05-20,1.615419
2026-05-21,1.615259
2026-05-22,1.615286
2026-05-25,1.615729
2026-05-26,1.615728
2026-05-28,1.6164
2026-05-29,1.61657
2026-06-01,1.616232
2026-06-02,1.617383
2026-06-03,1.617553
2026-06-04,1.617565
2026-06-18,1.622487
2026-06-19,1.623037
2026-06-22,1.623773
2026-06-23,1.623921
2026-06-25,1.624105
2026-06-26,1.623913
2026-06-29,1.624874
2026-06-30,1.624859
2026-07-01,1.624818
2026-07-02,1.625017
2026-07-03,1.624942
2026-07-06,1.625498
2026-07-07,1.625944
2026-07-08,1.626027
2026-07-09,1.625618
2026-07-10,1.625875
