date,value
2026-03-18,0.966017
2026-03-19,0.957028
2026-03-23,0.945152
2026-03-24,0.956727
2026-03-25,0.965604
2026-03-26,0.958994
2026-03-27,0.954949
2026-03-30,0.947866
2026-03-31,0.961545
2026-04-01,0.957622
2026-04-06,0.95438
2026-04-07,0.958305
2026-04-08,0.9703
2026-04-10,0.971348
2026-04-13,0.968703
2026-04-14,0.965354
2026-04-15,0.966279
2026-04-16,0.970267
2026-04-17,0.963179
2026-04-20,0.966113
2026-04-21,0.968066
2026-04-22,0.963264
2026-04-23,0.964066
2026-04-24,0.960687
2026-04-27,0.959905
2026-04-28,0.94994
2026-04-29,0.956467
2026-04-30,0.953146
2026-05-04,0.966815
2026-05-05,0.962712
2026-05-06,0.963261
2026-05-07,0.968939
2026-05-08,0.961659
2026-05-11,0.960162
2026-05-12,0.955195
2026-05-14,0.951963
2026-05-15,0.95834
2026-05-18,0.957053
2026-05-19,0.952067
2026-05-20,0.951944
2026-05-21,0.951295
2026-05-22,0.954502
2026-05-25,0.951795
2026-05-26,0.943961
2026-05-28,0.934908
2026-05-29,0.925511
2026-06-01,0.926115
2026-06-02,0.94127
2026-06-03,0.940211
2026-06-04,0.937209
2026-06-18,0.955239
2026-06-19,0.955735
2026-06-22,0.949688
2026-06-23,0.957579
2026-06-25,0.958664
2026-06-26,0.956024
2026-06-29,0.961841
2026-06-30,0.951092
2026-07-01,0.954816
2026-07-02,0.956636
2026-07-03,0.961713
2026-07-06,0.961895
2026-07-07,0.96154
2026-07-08,0.964275
2026-07-09,0.958656
2026-07-10,0.960625
2026-07-13,0.956859
2026-07-14,0.955453
2026-07-15,0.962057
2026-07-16,0.965829
2026-07-17,0.977632
2026-07-20,0.977108
2026-07-21,0.971003
2026-07-22,0.965766
2026-07-23,0.963149
2026-07-24,0.965006
2026-07-27,0.967445
2026-07-28,0.964121
2026-07-29,0.96899
2026-07-30,0.953577
2026-07-31,0.94851
2026-08-03,0.95476
2026-08-04,0.952387
2026-08-05,0.94812
2026-08-07,0.953639
2026-08-10,0.954988
2026-08-11,0.956765
2026-08-12,0.957372
2026-08-13,0.951832
2026-08-14,0.953518
2026-08-17,0.951027
2026-08-18,0.950607
