date,value
2026-03-18,1.047065
2026-03-19,1.047124
2026-03-23,1.047358
2026-03-24,1.047416
2026-03-25,1.047472
2026-03-26,1.047529
2026-03-27,1.047585
2026-03-30,1.047746
2026-03-31,1.047801
2026-04-01,1.047887
2026-04-06,1.048128
2026-04-07,1.048175
2026-04-08,1.048221
2026-04-10,1.048308
2026-04-13,1.048439
2026-04-14,1.04848
2026-04-15,1.048494
2026-04-16,1.048522
2026-04-17,1.048549
2026-04-20,1.048629
2026-04-21,1.048656
2026-04-22,1.048679
2026-04-23,1.048722
2026-04-24,1.048769
2026-04-27,1.048904
2026-04-28,1.048953
2026-04-29,1.048976
2026-04-30,1.04903
2026-05-04,1.049244
2026-05-05,1.049296
2026-05-06,1.049347
2026-05-07,1.049397
2026-05-08,1.049446
2026-05-11,1.049572
2026-05-12,1.049618
2026-05-14,1.049709
2026-05-15,1.049754
2026-05-18,1.049888
2026-05-19,1.049933
2026-05-20,1.049978
2026-05-21,1.050023
2026-05-22,1.050068
