date,value
2026-03-18,2.652327
2026-03-19,2.643333
2026-03-23,2.618659
2026-03-24,2.632908
2026-03-25,2.652532
2026-03-26,2.646909
2026-03-27,2.643964
2026-03-30,2.630686
2026-03-31,2.650133
2026-04-01,2.664245
2026-04-06,2.658327
2026-04-07,2.659376
2026-04-08,2.6897
2026-04-10,2.693362
2026-04-13,2.685559
2026-04-14,2.683102
2026-04-15,2.693349
2026-04-16,2.692658
2026-04-17,2.677999
2026-04-20,2.684513
2026-04-21,2.68586
2026-04-22,2.679652
2026-04-23,2.676549
2026-04-24,2.666287
2026-04-27,2.66026
2026-04-28,2.651973
2026-04-29,2.651338
2026-04-30,2.648492
2026-05-04,2.668306
2026-05-05,2.650043
2026-05-06,2.662173
2026-05-07,2.675336
2026-05-08,2.664121
2026-05-11,2.669709
2026-05-12,2.666695
2026-05-14,2.668251
