date,value
2026-03-18,1.216671
2026-03-19,1.211598
2026-03-23,1.205917
2026-03-24,1.20133
2026-03-25,1.20567
2026-03-26,1.212431
2026-03-27,1.212371
2026-03-30,1.213085
2026-03-31,1.215453
2026-04-01,1.221052
2026-04-06,1.225504
2026-04-07,1.223876
2026-04-08,1.234309
2026-04-10,1.234974
2026-04-13,1.230787
2026-04-14,1.235848
2026-04-15,1.235735
2026-04-16,1.234836
2026-04-17,1.233335
2026-04-20,1.236292
2026-04-21,1.236507
2026-04-22,1.234647
2026-04-23,1.231513
2026-04-24,1.227292
2026-04-27,1.226886
2026-04-28,1.223039
2026-04-29,1.219789
2026-04-30,1.217671
2026-05-04,1.215466
2026-05-05,1.192022
2026-05-06,1.183601
2026-05-07,1.19714
2026-05-08,1.20117
