date,value
2026-03-18,1.265504
2026-03-19,1.265161
2026-03-23,1.264111
2026-03-24,1.264113
2026-03-25,1.264659
2026-03-26,1.265901
2026-03-27,1.265874
2026-03-30,1.265831
2026-03-31,1.265975
2026-04-01,1.266653
2026-04-06,1.267179
2026-04-07,1.267458
2026-04-08,1.2686
2026-04-10,1.269302
2026-04-13,1.269554
2026-04-14,1.269736
2026-04-15,1.268799
2026-04-16,1.269865
2026-04-17,1.270021
2026-04-20,1.270662
2026-04-21,1.270757
2026-04-22,1.271106
2026-04-23,1.271172
2026-04-24,1.270795
2026-04-27,1.271022
2026-04-28,1.270856
2026-04-29,1.270849
2026-04-30,1.270802
2026-05-04,1.271309
2026-05-05,1.269947
2026-05-06,1.270176
2026-05-07,1.269047
2026-05-08,1.268788
2026-05-11,1.26898
2026-05-12,1.268744
2026-05-14,1.26829
2026-05-15,1.268087
2026-05-18,1.26838
2026-05-19,1.268473
