2026-03-18,1.353723
2026-03-18,1.353723
2026-03-18,1.353723
2026-03-19,1.353825
2026-03-23,1.354262
2026-03-24,1.354372
2026-03-25,1.354468
2026-03-26,1.354573
2026-03-26,1.354573
2026-03-26,1.354573
2026-03-27,1.354682
2026-03-30,1.355000
2026-03-31,1.355109
2026-03-31,1.355109
2026-03-31,1.355109
2026-03-31,1.355109
2026-03-31,1.355109
2026-04-01,1.355221
2026-04-06,1.355764
2026-04-07,1.355873
2026-04-07,1.355873
2026-04-08,1.356164
2026-04-08,1.356164
2026-04-08,1.356164
2026-04-10,1.356381
2026-04-13,1.356701
2026-04-14,1.356809
2026-04-15,1.356877
2026-04-16,1.356974
2026-04-16,1.356974
2026-04-16,1.356974
2026-04-17,1.357082
2026-04-20,1.357408
2026-04-21,1.357628
2026-04-22,1.357715
2026-04-23,1.357813
