2026-03-18,3.092202
2026-03-18,3.092202
2026-03-18,3.092202
2026-03-19,3.071061
2026-03-23,3.021327
2026-03-24,3.069551
2026-03-25,3.107747
2026-03-26,3.083912
2026-03-26,3.083912
2026-03-26,3.083912
2026-03-27,3.074458
2026-03-30,3.039751
2026-03-31,3.082317
2026-03-31,3.082317
2026-03-31,3.082317
2026-03-31,3.082317
2026-03-31,3.082317
2026-04-01,3.085507
2026-04-06,3.069721
2026-04-07,3.079229
2026-04-07,3.079229
2026-04-08,3.123440
2026-04-08,3.123440
2026-04-08,3.123440
2026-04-10,3.130218
2026-04-13,3.115521
2026-04-14,3.102937
2026-04-15,3.114433
2026-04-16,3.118753
2026-04-16,3.118753
2026-04-16,3.118753
2026-04-17,3.094192
2026-04-20,3.102093
2026-04-21,3.107212
