2026-03-18,1.404682
2026-03-18,1.404682
2026-03-18,1.404682
2026-03-19,1.395316
2026-03-23,1.378560
2026-03-24,1.382394
2026-03-25,1.392272
2026-03-26,1.391301
2026-03-26,1.391301
2026-03-26,1.391301
2026-03-27,1.385008
2026-03-30,1.386018
2026-03-31,1.392391
2026-03-31,1.392391
2026-03-31,1.392391
2026-03-31,1.392391
2026-03-31,1.392391
2026-04-01,1.401535
2026-04-06,1.395325
2026-04-07,1.396648
2026-04-07,1.396648
2026-04-08,1.406960
2026-04-08,1.406960
2026-04-08,1.406960
2026-04-10,1.407241
2026-04-13,1.405405
2026-04-14,1.412339
2026-04-15,1.417543
2026-04-16,1.416607
2026-04-16,1.416607
2026-04-16,1.416607
2026-04-20,1.417480
2026-04-20,1.417480
2026-04-21,1.416478
2026-04-22,1.413162
