date,value
2026-03-19,1.640884
2026-03-23,1.613822
2026-03-24,1.628268
2026-03-25,1.655576
2026-03-26,1.641314
2026-03-27,1.64002
2026-03-30,1.618839
2026-04-01,1.634671
2026-04-06,1.629893
2026-04-07,1.638438
2026-04-08,1.670873
2026-04-10,1.668856
2026-04-13,1.656209
2026-04-14,1.66058
2026-04-16,1.673335
2026-04-17,1.661583
2026-04-20,1.660342
2026-04-21,1.665959
2026-04-22,1.657924
2026-04-23,1.653587
2026-04-24,1.646275
2026-04-27,1.645701
2026-04-28,1.626166
2026-04-29,1.636414
2026-04-30,1.623987
2026-05-04,1.633929
2026-05-05,1.628071
