date,value
2026-05-14,126.996033
2026-05-17,124.932806
2026-05-18,124.292357
2026-05-19,123.33574
2026-05-20,125.338587
2026-05-21,125.400505
2026-05-24,126.103145
2026-05-25,125.636027
2026-05-27,127.414252
2026-05-28,128.838087
2026-05-31,129.287465
2026-06-01,130.21677
2026-06-02,130.54713
2026-06-03,130.069326
2026-06-17,124.72915
2026-06-18,127.221668
2026-06-21,127.646131
2026-06-22,127.075776
2026-06-23,124.386545
2026-06-24,125.040601
2026-06-25,124.607991
2026-06-26,123.663485
2026-06-29,125.964096
2026-06-30,128.928377
2026-07-01,127.668962
2026-07-02,125.831525
2026-07-05,125.52329
2026-07-06,127.339744
2026-07-07,125.415839
2026-07-08,126.115578
2026-07-09,128.014514
2026-07-12,127.793528
2026-07-13,125.703709
2026-07-14,127.472098
2026-07-15,127.175739
2026-07-16,124.840047
