date,value
2026-05-14,106.424654
2026-05-17,106.348281
2026-05-18,105.680036
2026-05-19,106.381889
2026-05-20,106.228344
2026-05-21,105.88523
2026-05-24,106.934274
2026-05-25,106.536455
2026-05-27,105.664825
2026-05-28,106.686746
2026-05-31,106.989805
2026-06-01,107.400197
2026-06-02,107.57832
2026-06-03,108.289438
2026-06-17,105.587262
2026-06-18,106.837123
2026-06-21,107.153237
2026-06-22,107.255523
2026-06-23,105.501977
2026-06-24,105.606704
2026-06-25,105.336351
2026-06-26,104.460078
2026-06-29,104.859343
2026-06-30,106.914943
2026-07-01,107.1874
2026-07-02,105.866903
2026-07-05,105.959446
2026-07-06,106.9059
2026-07-07,104.784585
2026-07-08,104.254604
2026-07-09,106.631213
2026-07-12,106.487375
2026-07-13,106.18408
2026-07-14,106.893245
2026-07-15,106.320851
2026-07-16,105.943195
2026-07-19,103.814416
