date,value
2026-05-15,105.16654
2026-05-18,105.153292
2026-05-19,105.208525
2026-05-20,105.201855
2026-05-21,105.187147
2026-05-22,105.306565
2026-05-25,105.340662
2026-05-26,105.186869
2026-05-28,105.570712
2026-05-29,105.733571
2026-06-01,105.744779
2026-06-02,105.720651
2026-06-03,105.649895
2026-06-04,105.597596
2026-06-18,108.331667
2026-06-19,108.358622
2026-06-22,108.378578
2026-06-23,108.117368
2026-06-24,108.010403
2026-06-25,108.39203
2026-06-26,108.47964
2026-06-29,108.448816
2026-06-30,108.529482
2026-07-01,108.235626
2026-07-02,108.237709
2026-07-03,108.285517
2026-07-06,108.331032
2026-07-07,108.411637
2026-07-08,108.259458
2026-07-09,107.790481
2026-07-10,108.017156
2026-07-13,107.871774
2026-07-14,107.542027
2026-07-15,107.749864
2026-07-16,107.779617
2026-07-17,107.676707
2026-07-20,107.642093
2026-07-21,107.523945
2026-07-22,107.449917
2026-07-23,107.284464
2026-07-24,106.99676
2026-07-27,107.205308
2026-07-28,107.437072
2026-07-29,107.57221
2026-07-30,107.491784
2026-07-31,107.607231
2026-08-03,107.825016
2026-08-04,107.983022
2026-08-05,108.341541
2026-08-06,108.368868
2026-08-07,108.339965
2026-08-10,108.595481
2026-08-11,108.444647
2026-08-12,108.517526
2026-08-13,108.641151
