date,value
2026-07-15,100.0
2026-07-16,99.505287
2026-07-19,98.937559
2026-07-20,98.863054
2026-07-21,98.630704
2026-07-22,98.642874
2026-07-23,97.861333
2026-07-24,97.833331
2026-07-27,97.487766
2026-07-28,96.609414
2026-07-29,95.710338
2026-07-30,96.666073
2026-08-02,96.050418
2026-08-03,95.993158
2026-08-04,97.241772
2026-08-05,97.744786
2026-08-06,97.107349
2026-08-09,97.047567
2026-08-10,96.7916
2026-08-11,97.913584
2026-08-12,98.038976
2026-08-13,98.240399
2026-08-14,98.452636
