date,value
2026-05-15,0.9945
2026-05-18,0.9917
2026-05-19,0.9886
2026-05-20,0.9877
2026-05-21,0.9898
2026-05-22,0.9938
2026-05-25,0.9977
2026-05-26,0.9931
2026-05-28,0.9857
2026-05-29,0.9789
2026-06-01,0.9814
2026-06-02,0.9909
2026-06-03,0.9946
2026-06-04,0.9921
2026-06-18,1.0258
2026-06-19,1.0244
2026-06-22,1.0161
2026-06-23,1.0229
2026-06-24,1.0093
2026-06-25,1.0178
2026-06-26,1.0186
2026-06-29,1.023
2026-06-30,1.0157
2026-07-01,1.017
2026-07-02,1.0216
2026-07-03,1.0269
2026-07-06,1.0301
