date,value
2026-05-15,1.0967
2026-05-18,1.0838
2026-05-19,1.0804
2026-05-20,1.0794
2026-05-21,1.0832
2026-05-22,1.0893
2026-05-25,1.0974
2026-05-26,1.0929
2026-05-28,1.0732
2026-05-29,1.0616
2026-06-01,1.0681
2026-06-02,1.0876
2026-06-03,1.0981
2026-06-04,1.093
2026-06-18,1.113
2026-06-19,1.1052
2026-06-22,1.0918
2026-06-23,1.0989
2026-06-24,1.0738
2026-06-25,1.0761
2026-06-26,1.0716
2026-06-29,1.0791
2026-06-30,1.0631
2026-07-01,1.067
2026-07-02,1.0768
2026-07-03,1.0928
2026-07-06,1.1069
2026-07-07,1.1066
2026-07-08,1.1058
2026-07-09,1.0926
2026-07-10,1.1055
2026-07-13,1.0991
2026-07-14,1.0987
2026-07-15,1.1043
2026-07-16,1.1164
2026-07-17,1.1278
2026-07-20,1.1354
2026-07-21,1.1359
2026-07-22,1.1298
2026-07-23,1.1295
2026-07-24,1.1272
2026-07-27,1.1336
2026-07-28,1.136
2026-07-29,1.142
2026-07-30,1.1354
2026-07-31,1.1312
2026-08-03,1.1454
2026-08-04,1.1416
2026-08-05,1.1446
2026-08-06,1.1446
2026-08-07,1.1448
2026-08-10,1.1442
2026-08-11,1.1567
2026-08-12,1.1678
2026-08-13,1.1547
2026-08-14,1.1507
2026-08-17,1.1525
2026-08-18,1.1535
2026-08-19,1.136
2026-08-20,1.1533
