date,value
2026-05-15,113.272454
2026-05-18,112.374481
2026-05-19,112.281487
2026-05-20,111.501491
2026-05-21,111.101616
2026-05-22,112.356165
2026-05-25,112.573375
2026-05-26,111.639064
2026-05-28,109.649436
2026-05-29,109.9885
2026-06-01,109.781284
2026-06-02,109.800673
2026-06-03,109.307071
2026-06-04,109.761314
2026-06-18,112.223934
2026-06-19,111.886102
2026-06-22,111.903622
2026-06-23,111.76608
2026-06-24,110.893039
2026-06-25,111.202469
2026-06-26,111.635744
2026-06-29,112.693617
2026-06-30,111.677487
2026-07-01,111.293027
2026-07-02,111.459581
2026-07-03,112.287915
2026-07-06,113.744459
2026-07-07,112.900305
2026-07-08,112.695996
2026-07-09,110.98538
2026-07-10,111.931881
2026-07-13,111.842308
2026-07-14,111.143821
2026-07-15,112.630215
2026-07-16,113.964229
2026-07-17,114.714538
2026-07-20,114.248862
2026-07-21,114.06699
