date,value
2026-05-14,1.142703
2026-05-17,1.127115
2026-05-18,1.130746
2026-05-19,1.124393
2026-05-20,1.132308
2026-05-21,1.12984
2026-05-24,1.151689
2026-05-25,1.16979
2026-05-27,1.162614
2026-05-28,1.16693
2026-05-31,1.180406
2026-06-01,1.202353
2026-06-02,1.200638
2026-06-03,1.184292
2026-06-17,1.140888
2026-06-18,1.132125
2026-06-21,1.131079
2026-06-22,1.128158
2026-06-23,1.098574
2026-06-24,1.100286
2026-06-25,1.085461
2026-06-26,1.084646
2026-06-29,1.095369
2026-06-30,1.107906
2026-07-01,1.124772
2026-07-02,1.109732
2026-07-05,1.120173
2026-07-06,1.1269
2026-07-07,1.111436
2026-07-08,1.099997
2026-07-09,1.117366
2026-07-12,1.120399
2026-07-13,1.119384
2026-07-14,1.112135
2026-07-15,1.121364
