date,value
2026-05-15,1.1844
2026-05-18,1.1845
2026-05-19,1.1844
2026-05-20,1.1846
2026-05-21,1.1847
2026-05-22,1.1847
2026-05-25,1.185
2026-05-26,1.185
2026-05-28,1.1849
2026-05-29,1.1852
2026-06-01,1.1851
2026-06-02,1.1855
2026-06-03,1.1856
2026-06-04,1.1855
2026-06-18,1.1883
2026-06-19,1.189
2026-06-22,1.1891
2026-06-23,1.1893
2026-06-24,1.1894
2026-06-25,1.1895
2026-06-26,1.1897
2026-06-29,1.1901
2026-06-30,1.1903
2026-07-01,1.1905
2026-07-02,1.1905
2026-07-03,1.1907
2026-07-06,1.191
2026-07-07,1.1913
2026-07-08,1.1913
2026-07-09,1.1913
2026-07-10,1.1916
2026-07-13,1.1917
