date,value
2026-07-16,139.714656
2026-07-19,137.174741
2026-07-20,137.860948
2026-07-21,139.277738
2026-07-22,139.2764
2026-07-23,139.538053
2026-07-24,138.552521
2026-07-27,139.104423
2026-07-28,136.745431
2026-07-29,136.603422
2026-07-30,135.441452
