date,value
2026-07-15,1.0
2026-07-16,0.972575
2026-07-19,0.96278
2026-07-20,0.96488
2026-07-21,0.980304
2026-07-22,1.02094
2026-07-23,0.999178
2026-07-24,1.002202
2026-07-27,1.009221
