date,value
2026-05-15,1.1541
2026-05-18,1.1476
2026-05-19,1.139
2026-05-20,1.1387
2026-05-21,1.1439
2026-05-22,1.1519
2026-05-25,1.1611
2026-05-26,1.1526
2026-05-28,1.1332
2026-05-29,1.1156
2026-06-01,1.1215
2026-06-02,1.1434
2026-06-03,1.1533
2026-06-04,1.1456
2026-06-18,1.193
2026-06-19,1.1895
2026-06-22,1.17
2026-06-23,1.1876
2026-06-24,1.1615
2026-06-25,1.177
2026-06-26,1.1772
2026-06-29,1.189
2026-06-30,1.1703
2026-07-01,1.1765
2026-07-02,1.1875
2026-07-03,1.1995
2026-07-06,1.2065
2026-07-07,1.2109
2026-07-08,1.2165
2026-07-09,1.2064
2026-07-10,1.2186
2026-07-13,1.2145
2026-07-14,1.2126
2026-07-15,1.2215
2026-07-16,1.2264
2026-07-17,1.2417
2026-07-20,1.244
2026-07-21,1.2281
2026-07-22,1.2153
2026-07-23,1.2182
2026-07-24,1.2178
2026-07-27,1.2243
