date,value
2026-05-14,234.640848
2026-05-17,237.763296
2026-05-18,233.177751
2026-05-19,225.318396
2026-05-20,224.538252
2026-05-21,227.275876
2026-05-24,232.534962
2026-05-25,231.688732
2026-05-27,236.635245
2026-05-28,239.423517
2026-05-31,242.313348
2026-06-01,242.889
2026-06-02,245.141731
2026-06-03,248.774043
2026-06-17,237.016862
2026-06-18,239.286771
2026-06-21,242.258231
2026-06-22,244.812059
2026-06-23,245.731139
2026-06-24,237.202575
2026-06-25,237.671875
2026-06-26,229.992207
2026-06-29,232.180849
2026-06-30,236.883762
2026-07-01,241.716754
2026-07-02,233.252554
