date,value
2026-05-14,115.605813
2026-05-17,114.435322
2026-05-18,114.185937
2026-05-19,113.781355
2026-05-20,114.831191
2026-05-21,115.180776
2026-05-24,115.530087
2026-05-25,116.425567
2026-05-27,116.552412
2026-05-28,116.645405
2026-05-31,116.883777
2026-06-01,116.705784
2026-06-02,116.461901
2026-06-03,115.981233
2026-06-17,115.37399
2026-06-18,115.619744
2026-06-21,115.290427
2026-06-22,115.453566
2026-06-23,114.814409
2026-06-24,115.202066
2026-06-25,115.384895
2026-06-26,115.264481
2026-06-29,115.232274
2026-06-30,115.392624
2026-07-01,115.037502
2026-07-02,115.030728
2026-07-05,115.165908
2026-07-06,115.143586
2026-07-07,114.404817
2026-07-08,113.784587
2026-07-09,114.354985
2026-07-12,114.477714
2026-07-13,113.968264
2026-07-14,114.174239
2026-07-15,114.147763
2026-07-16,113.950987
2026-07-19,113.612633
2026-07-20,113.531375
2026-07-21,113.703679
