date,value
2026-05-15,298.43597
2026-05-18,298.320445
2026-05-19,298.239826
2026-05-20,298.05838
2026-05-21,298.331517
2026-05-22,298.734368
2026-05-25,299.138033
2026-05-26,298.779023
2026-05-28,299.837868
2026-05-29,300.496396
2026-06-01,300.529575
2026-06-02,300.561131
2026-06-03,300.426006
2026-06-04,300.311097
2026-06-18,308.949896
2026-06-19,309.351066
2026-06-22,309.496263
2026-06-23,308.770353
2026-06-24,307.871448
2026-06-25,309.508281
2026-06-26,310.098442
2026-06-29,309.900234
2026-06-30,310.365106
2026-07-01,308.119948
