date,value
2026-03-19,112.9796
2026-03-23,113.0089
2026-03-24,112.9964
2026-03-25,113.0064
2026-03-26,113.0158
2026-03-27,113.0297
2026-03-30,113.0596
2026-03-31,113.0654
2026-04-01,113.0796
2026-04-06,113.1443
2026-04-07,113.1548
2026-04-08,113.1849
2026-04-10,113.2218
2026-04-13,113.2568
2026-04-14,113.2898
2026-04-15,113.3024
2026-04-16,113.3206
2026-04-17,113.3606
2026-04-21,113.4235
2026-04-22,113.4499
2026-04-23,113.4588
2026-04-24,113.475
2026-04-27,113.5092
2026-04-28,113.5183
2026-04-29,113.525
2026-04-30,113.5226
2026-05-04,113.5529
2026-05-05,113.5507
2026-05-06,113.4968
2026-05-07,113.4566
2026-05-08,113.4596
2026-05-11,113.4848
2026-05-12,113.4859
2026-05-13,113.4899
2026-05-15,113.5168
2026-05-18,113.5444
2026-05-19,113.5398
2026-05-20,113.5459
2026-05-21,113.5519
2026-05-22,113.5572
2026-05-25,113.5575
2026-05-26,113.5774
2026-05-28,113.6139
2026-05-29,113.6354
2026-06-01,113.5829
2026-06-02,113.5909
2026-06-03,113.6073
2026-06-04,113.6762
2026-06-05,113.6934
2026-06-19,113.8482
2026-06-22,113.8712
2026-06-23,113.8826
2026-06-25,113.9002
2026-06-26,113.9119
2026-06-29,113.9443
2026-06-30,113.9601
2026-07-01,113.9789
2026-07-02,113.9909
2026-07-03,114.0097
2026-07-06,114.0486
2026-07-07,114.0657
2026-07-08,114.0773
2026-07-09,114.0891
2026-07-10,114.0937
2026-07-14,114.149
2026-07-15,114.1652
2026-07-16,114.1876
2026-07-17,114.1996
2026-07-20,114.2391
2026-07-21,114.2446
2026-07-22,114.2575
2026-07-23,114.2823
2026-07-24,114.2801
2026-07-27,114.3136
2026-07-29,114.3554
2026-07-30,114.3677
2026-08-03,114.3899
