date,value
2026-03-19,134.1392
2026-03-23,131.7224
2026-03-24,132.8932
2026-03-25,135.1974
2026-03-26,134.0824
2026-03-27,133.8209
2026-03-30,131.7209
2026-03-31,133.5421
2026-04-01,134.9033
2026-04-06,133.8192
2026-04-07,134.2416
2026-04-08,136.9048
2026-04-10,136.9056
2026-04-13,135.9344
2026-04-14,135.1423
2026-04-15,136.2633
2026-04-16,136.5355
2026-04-17,135.0812
2026-04-21,135.3365
2026-04-22,134.7528
2026-04-23,134.5515
2026-04-24,133.6439
2026-04-27,132.8597
2026-04-28,132.3306
2026-04-29,133.3781
2026-04-30,131.887
2026-05-04,133.5913
2026-05-05,132.9734
2026-05-06,133.8731
2026-05-07,135.3318
2026-05-08,134.1923
2026-05-11,134.9421
2026-05-12,134.6667
2026-05-13,134.9346
2026-05-15,135.1765
2026-05-18,134.4051
2026-05-19,133.4413
2026-05-20,133.3564
2026-05-21,133.706
2026-05-22,134.5319
2026-05-25,135.32
2026-05-26,134.7513
2026-05-28,132.5992
2026-05-29,130.8331
2026-06-01,131.4644
2026-06-02,133.2648
2026-06-03,134.0971
2026-06-04,133.6345
2026-06-05,133.9403
2026-06-19,136.9972
2026-06-22,135.7012
2026-06-23,136.6922
2026-06-25,135.1681
2026-06-26,135.1068
2026-06-29,136.4151
2026-06-30,134.4032
2026-07-01,135.0613
2026-07-02,136.004
2026-07-03,137.5336
2026-07-06,138.6978
2026-07-07,138.7028
2026-07-08,138.9619
2026-07-09,137.4753
2026-07-10,138.5425
2026-07-14,138.0339
